source_id,university_slug,college_name,department_name,org_unit_id,source_level,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,adapter,enabled,notes
ou_1_univ_001,ou_1,,,1,university,고려대학교 장학공지,https://scholarship.korea.ac.kr/scholarship/application/notice.do,https://scholarship.korea.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 학부 장학 공지
ou_1986_univ_001,ou_1986,,,1986,university,광신대학교 장학공지,https://www.kwangshin.ac.kr/front/boardList.do?brd_mgrno=180&menu_no=442,https://www.kwangshin.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 커뮤니티 공지사항(장학 포함); 전용보드 미확인
ou_2015_univ_001,ou_2015,,,2015,university,광주여자대학교 장학공지,https://www.kwu.ac.kr/mod/board/list.do?MID=KWU_B06010401,https://www.kwu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 송강광장 > 알림마당 > 장학공지 전용 게시판
ou_2062_univ_001,ou_2062,,,2062,university,국립목포해양대학교 장학공지,https://www.mmu.ac.kr/main/board/303,https://www.mmu.ac.kr,,a[href],,,,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지 전용 게시판
ou_2074_univ_001,ou_2074,,,2074,university,국립순천대학교 장학공지,https://www.scnu.ac.kr/SCNU/na/ntt/selectNttList.do?bbsId=4487&mi=8690,https://www.scnu.ac.kr,tbody tr,"a.nttInfoBtn, a[data-id], a[href]",a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 국가장학금 게시판 | data-id→selectNttInfo
ou_2081_univ_001,ou_2081,,,2081,university,국립창원대학교 장학공지,https://www.changwon.ac.kr/haksa/na/ntt/selectNttList.do?bbsId=5849&mi=15814,https://www.changwon.ac.kr,tbody tr,"a.nttInfoBtn, a[data-id], a[href]",a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 학사안내 > 장학안내 | data-id→selectNttInfo
ou_2097_univ_001,ou_2097,,,2097,university,국립한국해양대학교 장학공지,https://www.kmou.ac.kr/kmou/na/ntt/selectNttList.do?mi=5691&bbsId=1041,https://www.kmou.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 정보광장 > 장학정보
ou_2106_univ_001,ou_2106,,,2106,university,국립한밭대학교 장학공지,https://www.hanbat.ac.kr/bbs/BBSMSTR_000000001261/list.do,https://www.hanbat.ac.kr,tbody tr,"a[onclick*='fn_search_detail'], a[href*='view.do']",a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지 전용 게시판 | fn_search_detail
ou_2112_univ_001,ou_2112,,,2112,university,국민대학교 장학공지,https://www.kookmin.ac.kr/user/kmuNews/notice/7/index.do,https://www.kookmin.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | KMU 주요소식 > 장학공지
ou_2149_univ_001,ou_2149,,,2149,university,김천대학교 장학공지,https://www.kcu.ac.kr/kcua/boardList?menuCode=BC0703,https://www.kcu.ac.kr,,a[href],,,,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 강서소통광장 > 장학
ou_2163_univ_001,ou_2163,,,2163,university,남부대학교 장학공지,https://www.nambu.ac.kr/board/NAMBU_BOARD_0016/boardList.do?menuCd=KR006006004,https://www.nambu.ac.kr,tbody tr,"a[href*='goBdView'], a[href]",a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학/학자금 공지 | goBdView→boardView.do
ou_2173_univ_001,ou_2173,,,2173,university,남서울대학교 장학공지,https://www.nsu.ac.kr/?m1=page&menu_id=134,https://www.nsu.ac.kr,,a[href],,,,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 장학공지 게시판
ou_2238_univ_001,ou_2238,,,2238,university,대신대학교 장학공지,https://www.daeshin.ac.kr/html/05_community/01.php,https://www.daeshin.ac.kr,,a[href],,,,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 일반 공지 게시판; 전용 장학보드 미확인
ou_2246_univ_001,ou_2246,,,2246,university,대전대학교 장학공지,https://www.dju.ac.kr/dju/na/ntt/selectNttList.do?bbsId=1853&mi=3957,https://www.dju.ac.kr,tbody tr,"a.nttInfoBtn, a[data-id], a[href]",a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학 공지 | data-id→selectNttInfo
ou_2257_univ_001,ou_2257,,,2257,university,대진대학교 장학공지,https://www.daejin.ac.kr/daejin/1004/subview.do,https://www.daejin.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학 게시판
ou_2266_univ_001,ou_2266,,,2266,university,덕성여자대학교 장학공지,https://www.duksung.ac.kr/bbs/board.do?bsIdx=36&menuId=1059,https://www.duksung.ac.kr,,,,,,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,duksung_bbs_ajax,true,confidence=low | 공식 장학 보드이나 공개 목록 비어 있음; 실제 공지 분산 | adapter=duksung_bbs_ajax
ou_12_univ_001,ou_12,,,12,university,동국대학교 장학공지,https://scholarship.dongguk.edu/article/notice/list,https://scholarship.dongguk.edu,tbody tr,"a[onclick*='goDetail'], a[href]",a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학처 공지 목록 | goDetail adapter
ou_2292_univ_001,ou_2292,,,2292,university,동덕여자대학교 장학공지,https://www.dongduk.ac.kr/www/contents/kor-noti.do?gotoMenuNo=kor-noti,https://www.dongduk.ac.kr,,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 통합공지; [학생처][장학] 태그로 게시. 포털 bulletin도 사용
ou_2355_univ_001,ou_2355,,,2355,university,루터대학교 장학공지,http://english.ltu.ac.kr/Board/bbs.list.php?bid=Notice,http://english.ltu.ac.kr,,a[href],,,,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|nttSn=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|brdIdx=|DOC_NO=|BBS_SEQ=|bIdx=|bdId=|artclView\.do|selectNttInfo\.do|selectBoardArticle\.do|BoardView\.do|boardCnts\/view\.do|boardView\.do|detailView\.do|scholarDetail\.do|View\d+\.do|view\.do|\/portalBbs\/|\/article\/[^/]+\/detail\/|\/web\/Board\/|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=low | 일반 공지(장학 포함). 전용 장학게시판 미확인
