source_id,university_slug,university_id,college_id,department_id,org_unit_id,college_name,department_name,source_level,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,adapter,enabled
cau_017,cau,9,138,523,739,공과대학,화학공학과,department,중앙대 화학공학과,https://chemeng.cau.ac.kr/2018/sub05/sub05_01.php,https://chemeng.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_018,cau,9,135,503,715,사범대학,교육학과,department,중앙대 교육학과,https://education.cau.ac.kr/bbs/board.php?bo_table=s0301,https://education.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_019,cau,9,135,505,716,사범대학,영어교육과,department,중앙대 영어교육과,https://englishedu.cau.ac.kr/?r=home&c=board/notice,https://englishedu.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_020,cau,9,135,504,717,사범대학,유아교육과,department,중앙대 유아교육과,https://cauece.cau.ac.kr/bbs/board.php?bo_table=s0406,https://cauece.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_021,cau,9,135,506,718,사범대학,체육교육과,department,중앙대 체육교육과,https://pe.cau.ac.kr/bbs/board.php?bo_table=s0207,https://pe.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_022,cau,9,134,495,706,사회과학대학,공공인재학부,department,중앙대 공공인재학부,https://public.cau.ac.kr/04_pov/pov_01a.php,https://public.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_023,cau,9,134,502,707,사회과학대학,도시계획·부동산학과,department,중앙대 도시계획·부동산학과,https://planning.cau.ac.kr/bbs/board.php?tbl=notice&bbs_option=,https://planning.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_024,cau,9,134,909,709,사회과학대학,미디어커뮤니케이션학부,department,중앙대 미디어커뮤니케이션학부,https://cmc.cau.ac.kr/05_notice/notice_01a.php,https://cmc.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_025,cau,9,134,497,708,사회과학대학,문헌정보학과,department,중앙대 문헌정보학과,https://lis.cau.ac.kr/02_notice/notice_01a.php,https://lis.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_026,cau,9,134,498,710,사회과학대학,사회복지학부,department,중앙대 사회복지학부,https://socialwelfare.cau.ac.kr/06_comm/comm_01a.php,https://socialwelfare.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_027,cau,9,134,501,711,사회과학대학,사회학과,department,중앙대 사회학과,https://sociology.cau.ac.kr/dm/dm-1.php,https://sociology.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_028,cau,9,134,496,712,사회과학대학,심리학과,department,중앙대 심리학과,https://psyche.cau.ac.kr/notice/sub01.asp,https://psyche.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_030,cau,9,134,494,714,사회과학대학,정치국제학과,department,중앙대 정치국제학과,https://politics.cau.ac.kr/07_comm/comm_08a.php,https://politics.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_031,cau,9,144,538,749,생명공학대학,동물생명공학전공,department,중앙대 동물생명공학전공,https://cobiotech.cau.ac.kr/animal/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_032,cau,9,144,542,750,생명공학대학,시스템생명공학과,department,중앙대 시스템생명공학과,https://cobiotech.cau.ac.kr/system/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_033,cau,9,144,539,751,생명공학대학,식물생명공학전공,department,중앙대 식물생명공학전공,https://cobiotech.cau.ac.kr/plant/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_034,cau,9,144,540,752,생명공학대학,식품공학전공,department,중앙대 식품공학전공,https://cobiotech.cau.ac.kr/foodtech/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_035,cau,9,144,541,753,생명공학대학,식품영양학전공,department,중앙대 식품영양학전공,https://cobiotech.cau.ac.kr/foodnutri/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_036,cau,9,140,533,743,소프트웨어대학,AI학과,department,중앙대 AI학과,https://ai.cau.ac.kr/sub07/sub0701.php?category=1&view=list,https://ai.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_037,cau,9,140,532,744,소프트웨어대학,소프트웨어학부,department,중앙대 소프트웨어학부,https://cse.cau.ac.kr/sub05/sub0501.php,https://cse.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_038,cau,9,141,,134,약학대학,,college,중앙대 약학대학,https://pharm.cau.ac.kr/fm/fm-2-1.php,https://pharm.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_040,cau,9,145,543,754,예술공학대학,예술공학부,department,중앙대 예술공학부,https://artech.cau.ac.kr/news,https://artech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_041,cau,9,146,564,755,예술대학,TV방송연예전공,department,중앙대 TV방송연예전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_042,cau,9,146,,139,예술대학,,college,중앙대 예술대학,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_064,cau,9,142,536,747,의과대학,의학부,department,중앙대 의학부,https://med.cau.ac.kr/site/program/board/basicboard/list.do?menuid=001002001001&boardtypeid=3,https://med.cau.ac.kr,li.not,a[href],,,,,boardid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_065,cau,9,133,485,697,인문대학,국어국문학과,department,중앙대 국어국문학과,https://koll.cau.ac.kr/board/u-notice/,https://koll.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_066,cau,9,133,489,698,인문대학,독일어문학전공,department,중앙대 독일어문학전공,https://germania.cau.ac.kr/cm/cm_1.php,https://germania.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_067,cau,9,133,491,699,인문대학,러시아어문학전공,department,중앙대 러시아어문학전공,https://caurussia.cau.ac.kr/dm/dm_1.php,https://caurussia.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_068,cau,9,133,488,700,인문대학,역사학과,department,중앙대 역사학과,https://history.cau.ac.kr/01_notice/notice_01a.asp,https://history.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_069,cau,9,133,486,701,인문대학,영어영문학과,department,중앙대 영어영문학과,http://english.cau.ac.kr/bbs/list.php?wcode=01,http://english.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_070,cau,9,133,492,702,인문대학,일본어문학전공,department,중앙대 일본어문학전공,https://caujapanese.kr/notice,https://caujapanese.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_071,cau,9,133,493,703,인문대학,중국어문학전공,department,중앙대 중국어문학전공,https://ccll.cau.ac.kr/dm/dm_1.php,https://ccll.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_072,cau,9,133,487,704,인문대학,철학과,department,중앙대 철학과,http://spacl.dsso.kr/bbs/board.php?bo_table=sub2_4,http://spacl.dsso.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_073,cau,9,133,490,705,인문대학,프랑스어문학전공,department,중앙대 프랑스어문학전공,https://caufrance.cau.ac.kr/em/em_1.php,https://caufrance.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_074,cau,9,137,515,727,자연과학대학,물리학과,department,중앙대 물리학과,https://physics.cau.ac.kr/FM/fm_6.php,https://physics.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_075,cau,9,137,517,728,자연과학대학,생명과학과,department,중앙대 생명과학과,https://bio.cau.ac.kr/sub4.php?sca=%ED%95%99%EB%B6%80,https://bio.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_076,cau,9,137,518,729,자연과학대학,수학과,department,중앙대 수학과,https://math.cau.ac.kr/notice/notice.php,https://math.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_077,cau,9,137,,130,자연과학대학,,college,중앙대 자연과학대학,https://nature.cau.ac.kr/DM/DM_1.php,https://nature.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_078,cau,9,143,537,748,간호대학,간호학과,department,중앙대 간호학과,https://nursing.cau.ac.kr/bbs/board.php?tbl=bbs71,https://nursing.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_079,cau,9,139,913,740,창의ICT공과대학,융합공학부,department,중앙대 융합공학부,https://ie.cau.ac.kr/sch_5/notice.php,https://ie.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_080,cau,9,139,914,742,창의ICT공과대학,지능형반도체공학부,department,중앙대 지능형반도체공학부,https://isemi.cau.ac.kr/fm/fm_1.php,https://isemi.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_081,cau,9,139,529,741,창의ICT공과대학,전자전기공학부,department,중앙대 전자전기공학부,https://e3home.cau.ac.kr/em/em_1.php,https://e3home.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_082,cau,9,147,,140,체육대학,,college,중앙대 체육대학,http://sport.cau.ac.kr/u2_notice,http://sport.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_083,cau,9,,,1132,가상융합대학,실감미디어학과,department,중앙대 실감미디어학과,https://vc.cau.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/,https://vc.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_univ_001,cau,9,,,8,대학본부,,university,중앙대 학생지원팀 통합 장학 공지,https://www.cau.ac.kr/cms/FR_CON/index.do?MENU_ID=100&CONTENTS_NO=5&P_TAB_NO=5,https://www.cau.ac.kr,,,,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,cau_portal,true
ewha_001,ewha,8,127,463,674,,간호학부,department,이화여대 간호학부,https://nursing.ewha.ac.kr/nursing/intro/nursing-undergraduate-news.do,https://nursing.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_002,ewha,8,123,443,656,,경영학부,department,이화여대 경영학부,https://biz.ewha.ac.kr/biz/biz/notice.do,https://biz.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_003,ewha,8,122,439,648,,건축도시시스템공학과,department,이화여대 건축도시시스템공학과,https://ewharchi.ewha.ac.kr/ewharchi/board/scholarship-notice.do,https://ewharchi.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_004,ewha,8,122,438,649,,건축학과,department,이화여대 건축학과,https://ea.ewha.ac.kr/sj,https://ea.ewha.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_005,ewha,8,122,441,650,,기후에너지시스템공학과,department,이화여대 기후에너지시스템공학과,https://cese.ewha.ac.kr/cese/alram/notice.do,https://cese.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_006,ewha,8,122,904,652,,융합전자반도체공학부,department,이화여대 융합전자반도체공학부,https://ee.ewha.ac.kr/ewhaeleca/information/notice.do,https://ee.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_007,ewha,8,122,436,651,,식품생명공학과,department,이화여대 식품생명공학과,https://foodbiotech.ewha.ac.kr/foodbiotech/board/notice.do,https://foodbiotech.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_008,ewha,8,122,437,653,,화공신소재공학과,department,이화여대 화공신소재공학과,https://chems.ewha.ac.kr/scholarship/,https://chems.ewha.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_009,ewha,8,122,440,654,,환경공학과,department,이화여대 환경공학과,https://environewha.ewha.ac.kr/environewha/board/notice.do,https://environewha.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_010,ewha,8,122,442,655,,휴먼기계바이오공학과,department,이화여대 휴먼기계바이오공학과,https://mbe.ewha.ac.kr/mbeadmin/community/notice.do,https://mbe.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_011,ewha,8,125,460,663,,과학교육과,department,이화여대 과학교육과,https://myr.ewha.ac.kr/sciedu/board/notice.do,https://myr.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_012,ewha,8,125,453,664,,교육공학과,department,이화여대 교육공학과,https://cms.ewha.ac.kr/user/indexSub.action?codyMenuSeq=5843682&siteId=et&menuUIType=top,https://cms.ewha.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_013,ewha,8,125,450,665,,교육학과,department,이화여대 교육학과,https://ed.ewha.ac.kr/edu/board/undergraduate-notice.do,https://ed.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_014,ewha,8,125,459,666,,국어교육과,department,이화여대 국어교육과,https://kle.ewha.ac.kr/kle/notice/notice.do,https://kle.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_015,ewha,8,125,905,667,,사회과교육과,department,이화여대 사회과교육과,https://dsse.ewha.ac.kr/sse/notice/notice.do,https://dsse.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_016,ewha,8,125,461,668,,수학교육과,department,이화여대 수학교육과,https://mathed.ewha.ac.kr/mathed/notice/notice.do,https://mathed.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_017,ewha,8,125,455,669,,영어교육과,department,이화여대 영어교육과,https://engedu.ewha.ac.kr/engedu/community/notice.do,https://engedu.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_018,ewha,8,125,451,670,,유아교육과,department,이화여대 유아교육과,https://eece2624.ewha.ac.kr/eece2624/board/notice.do,https://eece2624.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_019,ewha,8,125,452,671,,초등교육과,department,이화여대 초등교육과,https://eee.ewha.ac.kr/eee/board/undergraduate.do,https://eee.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_020,ewha,8,125,454,672,,특수교육과,department,이화여대 특수교육과,https://sped.ewha.ac.kr/sped/board/notice.do,https://sped.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_021,ewha,8,120,421,634,,경제학과,department,이화여대 경제학과,https://econ.ewha.ac.kr/econ/alram/notice.do,https://econ.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_022,ewha,8,120,422,635,,문헌정보학과,department,이화여대 문헌정보학과,https://elis1959.ewha.ac.kr/elis1959/alram/department.do,https://elis1959.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_023,ewha,8,120,424,636,,사회복지학과,department,이화여대 사회복지학과,https://sw.ewha.ac.kr/sw/board/notice.do,https://sw.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_024,ewha,8,120,423,637,,사회학과,department,이화여대 사회학과,https://sociology.ewha.ac.kr/socio30/notice/under-notice.do,https://sociology.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_025,ewha,8,120,426,638,,소비자학과,department,이화여대 소비자학과,https://consume.ewha.ac.kr/consume/board/notice.do,https://consume.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_026,ewha,8,120,425,639,,심리학과,department,이화여대 심리학과,https://psych.ewha.ac.kr/psych/board/notice-under.do,https://psych.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_027,ewha,8,120,419,640,,정치외교학과,department,이화여대 정치외교학과,https://politics.ewha.ac.kr/politics/notice/under-notice.do,https://politics.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_028,ewha,8,120,427,641,,커뮤니케이션·미디어학부,department,이화여대 커뮤니케이션·미디어학부,https://cms.ewha.ac.kr/user/indexSub.action?codyMenuSeq=2527593&menuUIType=top&siteId=masscomm,https://cms.ewha.ac.kr,tbody tr,a[href],a[href],td:nth-child(4),,,boardSeq=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_029,ewha,8,120,420,642,,행정학과,department,이화여대 행정학과,https://pubweb.ewha.ac.kr/pubweb/board/notice.do,https://pubweb.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_030,ewha,8,129,,122,스크랜튼대학,,college,이화여대 스크랜튼대학,https://scrantoncollege.ewha.ac.kr/scranton/notice-board/notice.do,https://scrantoncollege.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_031,ewha,8,124,446,657,,국제사무학과,department,이화여대 국제사무학과,https://ioa.ewha.ac.kr/ioa/board/notice.do,https://ioa.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_032,ewha,8,124,447,658,,식품영양학과,department,이화여대 식품영양학과,https://nsfm.ewha.ac.kr/nsfm/community/notice.do,https://nsfm.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_033,ewha,8,124,448,659,,융합보건학과,department,이화여대 융합보건학과,https://publichealth.ewha.ac.kr/publichealth/board/notice.do,https://publichealth.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_034,ewha,8,124,444,660,,융합콘텐츠학과,department,이화여대 융합콘텐츠학과,https://cc.ewha.ac.kr/cc/board/notice.do,https://cc.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
